timestamp,lat,lon,alt,velocity_x,velocity_y,velocity_z,ground_speed,air_speed,heading,roll,pitch,yaw,battery_voltage,battery_current,battery_level,mode,armed,system_status,satellites_visible,fix_type
2026-05-28T14:40:45.233770,-35.363262,149.1652372,9.682,-0.01,0.01,-0.8,0.022029094398021698,0.808699369430542,352,0.0034444136545062065,0.0036221325863152742,-0.1282847374677658,12.6,25.93,98,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:45.734659,-35.363262,149.1652374,9.954,0.04,0.21,-0.31,0.21591465175151825,0.3829803764820099,352,0.1610427349805832,-0.0019719728734344244,-0.12904995679855347,12.6,25.73,98,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:46.234886,-35.3632614,149.1652416,9.997,0.19,1.49,0.01,1.5035593509674072,1.5035985708236694,2,0.35480186343193054,-0.05931587144732475,0.045005425810813904,12.6,28.98,98,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:46.735437,-35.3632601,149.1652536,9.976,0.39,2.92,0.0,2.9525153636932373,2.952517032623291,35,0.253883421421051,-0.24296051263809204,0.6245194673538208,12.6,30.06,98,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:47.235934,-35.363258,149.1652728,9.972,0.53,4.13,-0.03,4.1661882400512695,4.166364669799805,67,0.08921963721513748,-0.35925769805908203,1.1858388185501099,12.6,30.11,97,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:47.736243,-35.3632554,149.1652983,9.986,0.71,5.22,-0.04,5.278049945831299,5.27826452255249,87,-0.04517319053411484,-0.42112985253334045,1.5341719388961792,12.6,30.27,97,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:48.236883,-35.3632518,149.16533,10.001,0.89,6.36,-0.03,6.429101467132568,6.42919397354126,82,-0.0027189389802515507,-0.49010273814201355,1.4454668760299683,12.6,30.91,97,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:48.737469,-35.3632475,149.165368,10.012,1.04,7.49,-0.02,7.562820911407471,7.5628557205200195,82,-0.0004004393704235554,-0.5224636793136597,1.4424525499343872,12.6,31.48,97,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:49.237913,-35.3632426,149.1654114,10.022,1.15,8.33,-0.01,8.417523384094238,8.417534828186035,82,0.00017277593724429607,-0.5228129625320435,1.444919466972351,12.6,31.2,97,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:49.739347,-35.3632372,149.165459,10.028,1.22,8.91,0.0,8.997106552124023,8.997109413146973,82,0.0015915029216557741,-0.5158925652503967,1.4437955617904663,12.6,30.94,97,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:50.240102,-35.3632316,149.1655093,10.03,1.26,9.3,0.0,9.391098976135254,9.391098976135254,82,0.0009981204057112336,-0.5204619765281677,1.4437167644500732,12.6,30.86,97,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:50.740475,-35.3632258,149.1655616,10.031,1.3,9.58,0.0,9.675389289855957,9.675390243530273,82,0.0003300127573311329,-0.5206519961357117,1.443678379058838,12.6,30.82,97,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:51.241103,-35.3632199,149.165615,10.032,1.32,9.77,0.0,9.866950035095215,9.866950988769531,82,0.0005189471412450075,-0.5205588340759277,1.4431490898132324,12.6,30.75,96,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:51.744587,-35.3632139,149.1656695,10.034,1.34,9.9,0.0,9.99142837524414,9.991430282592773,82,0.0006047884235158563,-0.5191429853439331,1.442937970161438,12.6,30.69,96,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:52.248441,-35.3632079,149.1657241,10.037,1.36,9.97,0.0,10.064807891845703,10.064811706542969,82,0.0005559268174692988,-0.5196694731712341,1.4424940347671509,12.6,30.67,96,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:52.749029,-35.3632018,149.1657791,10.039,1.36,10.02,0.01,10.114995002746582,10.115002632141113,82,0.0009512348915450275,-0.5203996300697327,1.4421472549438477,12.6,30.6,96,GUIDED,True,ACTIVE,10,6
