timestamp,lat,lon,alt,velocity_x,velocity_y,velocity_z,ground_speed,air_speed,heading,roll,pitch,yaw,battery_voltage,battery_current,battery_level,mode,armed,system_status,satellites_visible,fix_type
2025-08-11T17:19:50.356275,-35.363262,149.1652372,9.537,-0.01,0.01,-0.59,0.0209383312612772,0.5923751592636108,359,0.0024965328630059958,0.0033640903420746326,-0.016164081171154976,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:50.857235,-35.363262,149.1652372,9.537,-0.01,0.01,-0.59,0.0209383312612772,0.5923751592636108,359,0.0024965328630059958,0.0033640903420746326,-0.016164081171154976,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:51.358117,-35.363262,149.1652372,9.659,0.01,0.03,-0.4,0.03936820104718208,0.40632393956184387,359,0.03142180293798447,-0.03545894846320152,-0.01691785268485546,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:51.858974,-35.3632617,149.1652375,9.726,0.24,0.19,-0.18,0.3118059039115906,0.36410239338874817,358,0.11744938790798187,-0.16107459366321564,-0.0315253846347332,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:52.359937,-35.3632606,149.1652384,9.752,0.77,0.53,-0.08,0.9407655596733093,0.9444677233695984,3,0.14973247051239014,-0.2613455057144165,0.05745807662606239,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:52.860643,-35.3632606,149.1652384,9.752,0.77,0.53,-0.08,0.9407655596733093,0.9444677233695984,3,0.14973247051239014,-0.2613455057144165,0.05745807662606239,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:53.361788,-35.3632581,149.1652404,9.763,1.4,0.94,-0.04,1.6888071298599243,1.6895421743392944,17,0.08237192779779434,-0.28144487738609314,0.3094819486141205,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:53.862656,-35.3632542,149.1652436,9.77,1.99,1.33,-0.04,2.403337001800537,2.4037299156188965,29,0.02723740227520466,-0.27565380930900574,0.510674238204956,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:54.363587,-35.3632491,149.1652477,9.776,2.55,1.72,-0.04,3.0838165283203125,3.0842018127441406,32,0.011822675354778767,-0.26535654067993164,0.5712989568710327,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:54.864505,-35.3632491,149.1652477,9.776,2.55,1.72,-0.04,3.0838165283203125,3.0842018127441406,32,0.011822675354778767,-0.26535654067993164,0.5712989568710327,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:55.365482,-35.3632428,149.165253,9.785,3.09,2.09,-0.05,3.7367141246795654,3.737147808074951,33,0.005652173887938261,-0.25666123628616333,0.5894150733947754,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:55.865991,-35.3632353,149.1652592,9.796,3.61,2.44,-0.06,4.3672966957092285,4.367761611938477,34,0.0018667809199541807,-0.2505177855491638,0.595136284828186,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:56.366950,-35.3632266,149.1652664,9.809,4.12,2.78,-0.06,4.982051849365234,4.982504844665527,34,-0.0005929996841587126,-0.2467927634716034,0.5965677499771118,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:56.867813,-35.3632266,149.1652664,9.809,4.12,2.78,-0.06,4.982051849365234,4.982504844665527,34,-0.0005929996841587126,-0.2467927634716034,0.5965677499771118,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:57.368947,-35.3632168,149.1652745,9.823,4.63,3.12,-0.06,5.5875983238220215,5.588002681732178,34,-0.0017441451782360673,-0.24533449113368988,0.5964334607124329,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:57.871072,-35.3632058,149.1652835,9.837,5.13,3.44,-0.06,6.188968181610107,6.18930721282959,34,-0.002147355116903782,-0.2452954798936844,0.5958002805709839,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:58.372806,-35.3632058,149.1652835,9.837,5.13,3.44,-0.06,6.188968181610107,6.18930721282959,34,-0.002147355116903782,-0.2452954798936844,0.5958002805709839,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:58.873943,-35.3631937,149.1652935,9.85,5.64,3.77,-0.06,6.78858757019043,6.788862705230713,34,-0.00198467168956995,-0.2461877465248108,0.5950090885162354,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:59.374930,-35.3631805,149.1653043,9.864,6.11,4.08,-0.07,7.347599029541016,7.347951889038086,34,-0.0011249285889789462,-0.19381970167160034,0.5941701531410217,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:19:59.875971,-35.3631805,149.1653043,9.864,6.11,4.08,-0.07,7.347599029541016,7.347951889038086,34,-0.0011249285889789462,-0.19381970167160034,0.5941701531410217,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:00.376901,-35.3631665,149.1653157,9.887,6.35,4.23,-0.12,7.634788513183594,7.635761260986328,33,0.00026765267830342054,-0.043236590921878815,0.5932500958442688,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:00.877628,-35.3631523,149.1653273,9.922,6.3,4.19,-0.15,7.57909631729126,7.58062744140625,33,0.0016025537624955177,0.0657505989074707,0.5925969481468201,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:01.378688,-35.3631384,149.1653386,9.958,6.12,4.07,-0.13,7.357143402099609,7.358307838439941,33,0.003141100751236081,0.10599618405103683,0.5922148823738098,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:01.879815,-35.3631384,149.1653386,9.958,6.12,4.07,-0.13,7.357143402099609,7.358307838439941,33,0.003141100751236081,0.10599618405103683,0.5922148823738098,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:02.380815,-35.363125,149.1653495,9.985,5.88,3.91,-0.08,7.070204257965088,7.070761680603027,33,0.004691002424806356,0.12639397382736206,0.5920107960700989,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:02.881542,-35.363112,149.16536,10.001,5.61,3.73,-0.04,6.749728202819824,6.749904155731201,33,0.005280929151922464,0.13629737496376038,0.5920515656471252,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:03.381944,-35.3630997,149.1653699,10.009,5.33,3.55,-0.01,6.4137749671936035,6.4138031005859375,33,0.006389428861439228,0.13985155522823334,0.5921383500099182,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:03.883532,-35.3630997,149.1653699,10.009,5.33,3.55,-0.01,6.4137749671936035,6.4138031005859375,33,0.009606366977095604,0.13962966203689575,0.5922059416770935,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:04.383944,-35.363088,149.1653794,10.011,5.05,3.37,0.0,6.0732903480529785,6.073290824890137,33,0.009606366977095604,0.13962966203689575,0.5922059416770935,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:04.884632,-35.3630769,149.1653884,10.007,4.76,3.19,0.02,5.736994743347168,5.7370686531066895,33,0.008328134194016457,0.1390938013792038,0.5924992561340332,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:05.385486,-35.3630665,149.1653968,9.998,4.48,3.0,0.03,5.398647785186768,5.398740768432617,33,0.006500032264739275,0.13808490335941315,0.5925464034080505,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:05.886006,-35.3630566,149.1654048,9.993,4.2,2.82,0.01,5.060732841491699,5.060759544372559,33,0.013535238802433014,0.13680607080459595,0.5926614999771118,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:06.386939,-35.3630474,149.1654123,9.991,3.91,2.64,0.0,4.723791122436523,4.72379207611084,33,0.007854881696403027,0.13694621622562408,0.5926584601402283,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:06.887786,-35.3630474,149.1654123,9.991,3.91,2.64,0.0,4.723791122436523,4.72379207611084,33,0.007854881696403027,0.13694621622562408,0.5926584601402283,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:07.388588,-35.3630389,149.1654192,9.992,3.63,2.45,0.0,4.385950565338135,4.385960102081299,33,0.00853411853313446,0.13871073722839355,0.5922423601150513,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:07.889007,-35.3630309,149.1654257,9.995,3.33,2.27,-0.01,4.041754722595215,4.04177188873291,33,0.012133934535086155,0.1419076770544052,0.5922267436981201,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:08.389963,-35.3630237,149.1654317,9.999,3.04,2.08,-0.01,3.68992018699646,3.689937114715576,33,0.004260534420609474,0.14608147740364075,0.5918934941291809,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:08.891328,-35.3630171,149.1654371,10.002,2.74,1.88,0.0,3.3261759281158447,3.326186418533325,33,0.00712353503331542,0.15139326453208923,0.5913718938827515,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:09.392830,-35.3630171,149.1654371,10.002,2.74,1.88,0.0,3.3261759281158447,3.326186418533325,33,0.00712353503331542,0.15139326453208923,0.5913718938827515,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:09.893948,-35.3630112,149.1654419,10.005,2.42,1.67,0.0,2.9483587741851807,2.9483652114868164,33,0.008081876672804356,0.15772177278995514,0.5912477374076843,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:10.394953,-35.363006,149.1654462,10.007,2.09,1.45,0.0,2.5526325702667236,2.552633047103882,33,0.001160629908554256,0.16651199758052826,0.5909834504127502,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:10.895994,-35.3630016,149.1654499,10.008,1.74,1.21,0.0,2.1297085285186768,2.129709482192993,33,0.004661951679736376,0.17918023467063904,0.590712308883667,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
2025-08-11T17:20:11.397112,-35.3629981,149.1654529,10.008,1.36,0.96,0.0,1.6714688539505005,1.671471357345581,33,0.005436527542769909,0.19235970079898834,0.5904713869094849,12.6,0.0,100,GUIDED,True,ACTIVE,10,6
