timestamp,lat,lon,alt,velocity_x,velocity_y,velocity_z,ground_speed,air_speed,heading,roll,pitch,yaw,battery_voltage,battery_current,battery_level,mode,armed,system_status,satellites_visible,fix_type
2026-05-28T14:40:45.736211,-35.363262,149.1652372,9.573,-0.01,0.01,-0.93,0.02274845540523529,0.9377508759498596,352,0.0036833647172898054,0.0035308024380356073,-0.1276744306087494,12.6,25.92,98,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:46.237077,-35.363262,149.1652372,9.912,0.01,0.07,-0.44,0.0774882584810257,0.4485361576080322,352,0.0776168555021286,-0.006630630232393742,-0.12787306308746338,12.6,25.66,98,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:46.737744,-35.3632618,149.1652398,10.008,0.07,1.07,-0.01,1.0765893459320068,1.0767567157745361,356,0.34693652391433716,0.004886249545961618,-0.056055087596178055,12.6,28.41,98,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:47.238453,-35.3632612,149.1652497,9.989,0.18,2.58,0.01,2.5866777896881104,2.5867526531219482,27,0.29978683590888977,-0.18480490148067474,0.4748677909374237,12.6,30.02,98,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:47.739056,-35.3632602,149.1652672,9.978,0.25,3.84,-0.02,3.8550803661346436,3.8551580905914307,59,0.15763823688030243,-0.3230341970920563,1.0421624183654785,12.6,30.06,98,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:48.239288,-35.363259,149.1652911,9.987,0.33,4.95,-0.04,4.964382171630859,4.964589595794678,88,-0.024432821199297905,-0.40543314814567566,1.550047516822815,12.6,30.16,97,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:48.739869,-35.3632572,149.1653212,10.003,0.46,6.09,-0.03,6.108790397644043,6.108896255493164,88,-0.015346571803092957,-0.4737599492073059,1.5378642082214355,12.6,30.84,97,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:49.240349,-35.363255,149.1653576,10.015,0.53,7.25,-0.02,7.278409004211426,7.278444766998291,86,0.0032129220198839903,-0.5209254026412964,1.5021893978118896,12.6,31.49,97,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:49.740960,-35.3632524,149.1654002,10.024,0.59,8.19,-0.01,8.216188430786133,8.216202735900879,86,-0.0002060196129605174,-0.52347332239151,1.5097758769989014,12.6,31.28,97,GUIDED,True,ACTIVE,10,6
2026-05-28T14:40:50.242478,-35.3632497,149.165447,10.03,0.63,8.83,0.0,8.859951972961426,8.859954833984375,86,0.0010311451042070985,-0.5182867646217346,1.5087612867355347,12.6,30.95,97,GUIDED,True,ACTIVE,10,6
